#{"t_start": 1770190944.2627478, "env_id": "None"}
r,l,t
-15.220369,50,103.120187
156.49615,50,103.120187
-49.141773,50,103.120187
90.81192,50,103.120187
91.68519,50,103.120187
139.15454,50,103.120187
16.02722,50,103.120187
-50.620968,50,103.120187
-36.823055,50,103.120187
32.3066,50,103.120187
24.813301,50,103.120187
-152.05638,50,103.376713
-279.78006,50,103.376713
85.78464,50,103.376713
-61.70928,50,103.376713
-38.032104,50,103.376713
105.49035,50,103.376713
32.915226,50,103.376713
11.975705,50,103.376713
-156.9608,50,103.376713
65.34375,50,103.376713
41.30209,50,103.376713
-112.992256,50,103.376713
-90.73583,50,103.376713
-161.20596,50,103.376713
2.2993457,50,103.376713
31.745504,50,103.376713
-33.443092,50,103.616867
-151.21104,50,103.616867
-2.0428295,50,103.616867
21.289175,50,103.616867
99.2159,50,103.616867
43.958256,50,103.616867
-9.765902,50,103.616867
-16.982975,50,103.616867
174.37808,50,103.616867
-22.259005,50,103.616867
67.91166,50,103.616867
-109.00142,50,103.616867
32.867817,50,103.616867
-67.4042,50,103.616867
138.51346,50,103.616867
79.92571,50,103.616867
-17.085424,50,103.864381
-84.157875,50,103.864381
177.94966,50,103.864381
-57.28977,50,103.864381
35.119442,50,103.864381
138.43861,50,103.864381
-338.4948,50,103.864381
-3.689351,50,103.864381
-55.64859,50,103.864381
-28.741528,50,103.864381
27.867254,50,103.864381
7.3239145,50,103.864381
66.61238,50,103.864381
93.9396,50,103.864381
81.40302,50,103.864381
110.70022,50,103.864381
-90.63695,50,104.101476
27.427084,50,104.101476
36.479237,50,104.101476
159.87009,50,104.101476
39.971973,50,104.101476
30.57753,50,104.101476
1.1521516,50,104.101476
14.855627,50,104.101476
296.53256,50,104.101476
-324.5314,50,104.101476
-65.75445,50,104.101476
-20.16456,50,104.101476
-34.577415,50,104.101476
-17.86065,50,104.101476
24.789505,50,104.101476
13.74334,50,104.101476
-55.098995,50,104.508541
14.115717,50,104.508541
32.71205,50,104.508541
104.3224,50,104.508541
-36.121037,50,104.508541
51.618095,50,104.508541
45.184196,50,104.508541
94.69424,50,104.508541
106.74696,50,104.508541
-53.606564,50,104.508541
67.76848,50,104.508541
2.23805,50,104.508541
-49.73116,50,104.508541
27.29855,50,104.508541
62.569317,50,104.508541
-10.170078,50,104.508541
14.156336,50,104.748621
81.74899,50,104.748621
-3.5633502,50,104.748621
44.579517,50,104.748621
84.59415,50,104.748621
-41.754303,50,104.748621
-55.51303,50,104.748621
121.03955,50,104.748621
89.8495,50,104.748621
49.614864,50,104.748621
28.05042,50,104.748621
60.146152,50,104.748621
-179.55379,50,104.748621
2.1809578,50,104.748621
-49.9588,50,104.748621
51.673115,50,104.748621
-29.757442,50,105.069338
5.4909925,50,105.069338
8.939862,50,105.069338
2.4031286,50,105.069338
-18.690247,50,105.069338
84.93626,50,105.069338
41.130894,50,105.069338
82.64807,50,105.069338
193.49663,50,105.069338
10.897481,50,105.069338
4.437639,50,105.069338
83.662224,50,105.069338
-75.513725,50,105.069338
93.49496,50,105.069338
58.3501,50,105.070345
57.729225,50,105.070345
22.561892,50,105.331386
-44.24968,50,105.331386
35.41123,50,105.331386
97.391556,50,105.331386
54.117676,50,105.331386
77.51122,50,105.331386
-144.20657,50,105.331386
52.371296,50,105.331386
-103.512436,50,105.331386
-56.290485,50,105.331386
59.447224,50,105.331386
64.01826,50,105.331386
133.6197,50,105.331386
-5.491503,50,105.331386
-26.863602,50,105.331386
-11.173379,50,105.331386
-45.07023,50,105.576348
4.0956345,50,105.576348
10.852009,50,105.576348
-14.595123,50,105.576348
-75.43273,50,105.576348
76.55371,50,105.576348
7.446552,50,105.576348
27.433908,50,105.576348
-3.6568918,50,105.576348
21.805399,50,105.576348
64.14171,50,105.576348
-15.1937895,50,105.576348
-246.59042,50,105.576348
-147.81248,50,105.576348
-62.049297,50,105.576348
27.673784,50,105.576348
105.93563,50,105.814221
9.625044,50,105.814221
106.02384,50,105.814221
91.311424,50,105.814221
-17.459846,50,105.814221
-76.23602,50,105.814221
20.497276,50,105.814221
91.5209,50,105.814221
-51.302372,50,105.814221
-0.19052792,50,105.814221
-51.774933,50,105.814221
59.689423,50,105.814221
3.329899,50,105.814221
-23.663147,50,105.814221
-219.81075,50,105.814221
-71.512596,50,105.814221
48.201485,50,106.052738
-10.171951,50,106.052738
169.3956,50,106.052738
-101.26739,50,106.052738
-13.838844,50,106.052738
68.57832,50,106.052738
48.342766,50,106.052738
31.854645,50,106.052738
44.28573,50,106.052738
-64.29917,50,106.052738
-20.688078,50,106.052738
27.706238,50,106.052738
128.92625,50,106.052738
102.130325,50,106.052738
70.879974,50,106.052738
-25.325966,50,106.052738
-88.93473,50,106.452596
194.07413,50,106.452596
43.340923,50,106.452596
39.988773,50,106.452596
-53.00994,50,106.452596
-7.595786,50,106.452596
33.280895,50,106.452596
-11.04438,50,106.452596
-62.566536,50,106.452596
-8.097248,50,106.452596
-41.769608,50,106.452596
34.620502,50,106.452596
35.31728,50,106.452596
120.66595,50,106.452596
49.364872,50,106.452596
-91.297066,50,106.452596
247.59366,50,106.695482
70.95749,50,106.695482
55.636982,50,106.695482
73.0831,50,106.695482
-39.597954,50,106.695482
59.793877,50,106.695482
76.95494,50,106.695482
39.95998,50,106.695482
37.240005,50,106.695482
-163.31522,50,106.695482
-76.20331,50,106.695482
-6.9636827,50,106.695482
-42.309624,50,106.695482
-46.91971,50,106.695482
36.507942,50,106.695482
-76.40578,50,106.695482
-22.397057,50,107.010991
16.294592,50,107.010991
-42.255684,50,107.010991
-134.75504,50,107.010991
47.23726,50,107.010991
68.21735,50,107.010991
-7.6084604,50,107.010991
11.256292,50,107.010991
133.65962,50,107.010991
-64.709114,50,107.010991
56.005646,50,107.010991
55.885674,50,107.010991
-41.379852,50,107.010991
-198.30716,50,107.010991
7.8659143,50,107.010991
2.9986894,50,107.010991
42.319218,50,107.278101
81.92672,50,107.278101
8.145248,50,107.278101
-12.294029,50,107.278101
-134.1443,50,107.278101
121.049385,50,107.278101
-97.2748,50,107.278101
-36.891216,50,107.278101
-21.293032,50,107.278101
6.8303113,50,107.278101
147.0737,50,107.278101
-366.7042,50,107.278101
-105.16348,50,107.278101
-47.792404,50,107.278101
-5.3651457,50,107.278101
-19.669794,50,107.278101
18.664732,50,107.512318
7.305964,50,107.512318
39.160675,50,107.512318
7.385904,50,107.512318
-80.479965,50,107.512318
-53.06028,50,107.512318
-11.408567,50,107.512318
92.277855,50,107.512318
80.79828,50,107.512318
-2.7004547,50,107.512318
19.509703,50,107.512318
27.95777,50,107.512318
-5.132743,50,107.512318
-43.090576,50,107.512318
-99.74403,50,107.512318
-148.61546,50,107.512318
-123.30357,50,107.771117
-13.755048,50,107.771117
14.916147,50,107.771117
-5.7792,50,107.771117
49.50866,50,107.771117
82.874695,50,107.771117
14.039984,50,107.771117
60.651188,50,107.771117
-127.0169,50,107.771117
-59.14833,50,107.771117
35.442825,50,107.771117
167.16995,50,107.771117
57.05457,50,107.771117
67.0126,50,107.771117
7.805404,50,107.771117
28.870386,50,107.771117
115.34017,50,108.015968
-76.00056,50,108.015968
-55.7719,50,108.015968
-35.520493,50,108.015968
-41.791424,50,108.015968
-18.44389,50,108.015968
-54.709076,50,108.015968
-18.029167,50,108.015968
-24.493423,50,108.015968
37.462498,50,108.015968
13.661489,50,108.015968
118.9496,50,108.015968
-98.92241,50,108.015968
-15.740118,50,108.015968
-22.351875,50,108.015968
39.017002,50,108.015968
36.965782,50,108.43458
-101.961685,50,108.43458
56.10901,50,108.43458
16.011097,50,108.43458
-26.817636,50,108.43458
56.891308,50,108.43458
-97.589554,50,108.43458
-17.431965,50,108.43458
103.282265,50,108.43458
-96.192825,50,108.43458
38.849564,50,108.43458
186.08264,50,108.43458
-14.214771,50,108.43458
10.46638,50,108.43458
54.015167,50,108.43458
-47.986362,50,108.43458
-303.7734,50,108.674406
-4.6584473,50,108.674406
-157.18213,50,108.674406
42.371956,50,108.674406
-99.37602,50,108.674406
37.97318,50,108.674406
28.401241,50,108.674406
-330.54785,50,108.674406
-55.22984,50,108.674406
26.735064,50,108.674406
-157.28506,50,108.674406
39.99422,50,108.674406
107.851295,50,108.674406
74.77673,50,108.674406
120.57742,50,108.674406
76.44445,50,108.674406
50.723015,50,108.978774
57.908146,50,108.978774
27.347485,50,108.978774
32.85497,50,108.978774
-31.56491,50,108.978774
-72.66578,50,108.978774
101.15709,50,108.978774
160.53468,50,108.978774
-11.2646885,50,108.978774
27.56425,50,108.978774
5.111557,50,108.978774
5.7506733,50,108.978774
43.249424,50,108.978774
104.09788,50,108.978774
21.859657,50,108.978774
278.61572,50,108.978774
-14.13563,50,109.227867
81.80496,50,109.227867
-9.786346,50,109.227867
165.55371,50,109.227867
38.819298,50,109.227867
14.163355,50,109.227867
-41.942104,50,109.227867
23.54545,50,109.227867
132.31442,50,109.227867
49.441074,50,109.227867
-39.129845,50,109.227867
-563.73175,50,109.227867
122.18545,50,109.227867
4.500036,50,109.227867
-155.31708,50,109.227867
61.70725,50,109.227867
-4.540466,50,109.466384
25.8452,50,109.466384
-108.59991,50,109.466384
129.04707,50,109.466384
-104.76468,50,109.466384
3.0570526,50,109.466384
72.55621,50,109.466384
44.9048,50,109.466384
58.8848,50,109.466384
48.38595,50,109.466384
1.9107783,50,109.466384
39.580654,50,109.466384
-47.324604,50,109.466384
-30.409424,50,109.466384
28.78756,50,109.466384
-122.88718,50,109.466384
18.721,50,109.70163
-77.17652,50,109.70163
22.653158,50,109.70163
129.52756,50,109.70163
32.971653,50,109.70163
-39.64916,50,109.70163
29.662727,50,109.70163
23.057549,50,109.70163
23.19077,50,109.70163
6.5729074,50,109.70163
156.33049,50,109.70163
-239.9669,50,109.70163
-35.902874,50,109.70163
-41.275234,50,109.70163
84.59267,50,109.70163
65.25778,50,109.70163
26.388601,50,109.945198
-63.400307,50,109.945714
10.603337,50,109.945714
-170.89926,50,109.945714
6.7237225,50,109.945714
0.248878,50,109.945714
-65.45006,50,109.945714
-260.05045,50,109.945714
-65.65544,50,109.945714
-6.724338,50,109.945714
-25.947746,50,109.945714
-69.02253,50,109.945714
64.76015,50,109.945714
-49.390083,50,109.945714
-55.471653,50,109.945714
10.777822,50,109.945714
48.773243,50,110.348858
16.933372,50,110.348858
-12.173085,50,110.348858
59.900726,50,110.348858
-92.25045,50,110.348858
111.90641,50,110.348858
-36.931496,50,110.348858
0.458848,50,110.348858
50.71314,50,110.348858
60.663643,50,110.348858
286.42572,50,110.348858
49.860073,50,110.348858
15.278322,50,110.348858
-14.466576,50,110.348858
-87.27544,50,110.348858
4.977108,50,110.348858
24.837204,50,110.585957
82.386086,50,110.585957
36.85661,50,110.585957
-41.281124,50,110.585957
119.07759,50,110.585957
61.079853,50,110.585957
1.9488752,50,110.585957
-57.039276,50,110.585957
63.80782,50,110.585957
30.329445,50,110.585957
-38.34207,50,110.585957
86.744354,50,110.585957
31.321661,50,110.585957
-114.14986,50,110.585957
117.81898,50,110.585957
-124.984566,50,110.585957
51.414448,50,110.892678
36.91683,50,110.892678
-72.74518,50,110.892678
66.34687,50,110.893686
34.777245,50,110.893686
-174.66185,50,110.893686
43.58769,50,110.893686
-63.571026,50,110.893686
-26.302418,50,110.893686
77.67985,50,110.893686
-51.84172,50,110.893686
-20.633327,50,110.893686
-82.303795,50,110.893686
40.65301,50,110.893686
-17.594921,50,110.893686
29.73833,50,110.893686
53.60623,50,111.147326
-221.11842,50,111.147326
-57.03736,50,111.147326
72.33017,50,111.147326
172.92912,50,111.147326
32.33986,50,111.147326
46.155228,50,111.147326
-47.251972,50,111.147326
-83.95459,50,111.147326
71.945564,50,111.147326
35.706715,50,111.147326
36.42306,50,111.147326
45.188263,50,111.147326
53.101967,50,111.147326
-120.96977,50,111.147326
-90.6665,50,111.147326
-218.67609,50,111.394681
-25.719284,50,111.394681
-186.37039,50,111.394681
9.52466,50,111.394681
67.10101,50,111.394681
-43.518322,50,111.394681
47.249226,50,111.394681
14.046889,50,111.394681
-10.249702,50,111.394681
54.671413,50,111.394681
-140.26955,50,111.394681
4.7239656,50,111.394681
12.008912,50,111.394681
-129.07454,50,111.394681
-389.85812,50,111.394681
0.7301494,50,111.394681
-21.70599,50,131.580619
101.106766,50,131.580619
-32.91696,50,131.580619
-80.71869,50,131.580619
138.23293,50,131.580619
175.39497,50,131.580619
-70.92655,50,131.580619
10.615593,50,131.580619
51.008797,50,131.580619
-54.520317,50,131.580619
-215.27603,50,131.580619
-52.928066,50,131.580619
-25.679016,50,131.580619
2.8924398,50,131.580619
146.57701,50,131.580619
-79.767914,50,131.580619
-0.47823048,50,131.821353
-52.50987,50,131.821353
24.82447,50,131.821353
68.217224,50,131.821353
58.377388,50,131.821353
29.765469,50,131.821353
-10.133069,50,131.821353
90.51824,50,131.821353
122.47786,50,131.821353
-30.423199,50,131.821353
-74.582016,50,131.821353
62.51222,50,131.821353
117.7977,50,131.821353
-230.83128,50,131.821353
-68.21419,50,131.821353
23.279339,50,131.821353
141.05693,50,132.220999
49.112396,50,132.220999
69.401855,50,132.220999
9.378851,50,132.220999
-131.22786,50,132.220999
-50.115307,50,132.220999
156.69804,50,132.220999
-1.3260436,50,132.220999
-25.331026,50,132.220999
22.472565,50,132.220999
38.202087,50,132.220999
16.806057,50,132.220999
30.55297,50,132.220999
16.951561,50,132.220999
78.479416,50,132.220999
-0.9212203,50,132.220999
-142.89766,50,132.456999
-154.48029,50,132.456999
41.472282,50,132.456999
147.43448,50,132.456999
49.76812,50,132.456999
-127.33494,50,132.456999
39.763424,50,132.456999
132.18643,50,132.456999
102.23149,50,132.456999
32.8722,50,132.456999
73.84912,50,132.456999
-70.023506,50,132.456999
30.27181,50,132.456999
78.83007,50,132.456999
-52.969597,50,132.456999
-51.363228,50,132.456999
-261.73212,50,132.758253
127.969444,50,132.758253
88.08424,50,132.758253
-4.6901064,50,132.758253
-11.4422655,50,132.758253
1.9294624,50,132.758253
-222.83862,50,132.759254
-70.05555,50,132.759254
190.58528,50,132.759254
-90.124306,50,132.759254
-84.90273,50,132.759254
-143.71889,50,132.759254
-122.09545,50,132.759254
43.238945,50,132.759254
-9.316875,50,132.759254
-20.081463,50,132.759254
19.891567,50,133.009328
-96.45187,50,133.009328
-56.211006,50,133.009328
11.721511,50,133.009328
119.85177,50,133.009328
97.12915,50,133.009328
65.071335,50,133.009328
-28.683674,50,133.009328
-187.45055,50,133.009328
-102.36313,50,133.009328
-2.9302373,50,133.009328
-9.052333,50,133.009328
2.5103605,50,133.009328
3.1999464,50,133.009328
-24.521946,50,133.009328
165.02388,50,133.009328
-33.444565,50,133.252858
-78.80062,50,133.252858
5.05171,50,133.252858
190.31868,50,133.252858
-33.347294,50,133.252858
69.95,50,133.252858
-6.7458477,50,133.252858
90.664246,50,133.252858
-138.5331,50,133.252858
-16.342543,50,133.252858
-140.8255,50,133.252858
36.78488,50,133.252858
146.76006,50,133.252858
24.622562,50,133.252858
-97.473175,50,133.252858
-5.737398,50,133.252858
27.197882,50,133.48663
19.324665,50,133.48663
-349.31064,50,133.48663
-63.29479,50,133.48663
7.9622574,50,133.48663
30.716053,50,133.48663
-179.10341,50,133.48663
-25.217484,50,133.48663
19.968525,50,133.48663
56.755737,50,133.48663
30.397438,50,133.48663
15.12847,50,133.48663
-91.76356,50,133.48663
-97.58725,50,133.48663
-155.65144,50,133.48663
-31.070606,50,133.48663
-38.648434,50,133.727892
207.05658,50,133.728893
57.078598,50,133.728893
-130.24072,50,133.728893
28.802502,50,133.728893
-37.85918,50,133.728893
1.4455824,50,133.728893
38.570587,50,133.728893
9.8322935,50,133.728893
-0.6805601,50,133.728893
78.414955,50,133.728893
-10.230782,50,133.728893
9.91021,50,133.728893
74.28671,50,133.728893
63.72103,50,133.728893
-34.979183,50,133.728893
-89.91714,50,134.135256
-54.03911,50,134.135256
43.06284,50,134.135256
-79.90492,50,134.135256
217.6643,50,134.135256
-143.14136,50,134.135256
24.725067,50,134.135256
62.320366,50,134.135256
-21.426842,50,134.135256
-28.280746,50,134.135256
49.786938,50,134.135256
134.62207,50,134.135256
-22.190071,50,134.135256
71.38142,50,134.135256
65.25942,50,134.135256
23.680443,50,134.135256
50.793125,50,134.385777
69.70631,50,134.385777
110.54048,50,134.385777
55.942204,50,134.385777
-77.62895,50,134.385777
-167.8352,50,134.385777
-90.34939,50,134.385777
-24.920967,50,134.385777
-107.65357,50,134.385777
-164.98122,50,134.385777
101.64537,50,134.385777
31.457058,50,134.385777
57.394913,50,134.385777
52.852207,50,134.385777
12.295506,50,134.385777
-48.55118,50,134.385777
4.693223,50,134.695086
46.66401,50,134.695086
-57.63587,50,134.695086
11.839111,50,134.695086
49.461796,50,134.695086
-94.24722,50,134.695086
7.478799,50,134.695086
-99.391945,50,134.695086
-167.80768,50,134.695086
162.57558,50,134.695086
68.135185,50,134.695086
-79.83709,50,134.695086
-79.73232,50,134.695086
28.745998,50,134.695086
4.0426307,50,134.695086
-244.0852,50,134.695086
102.42953,50,134.955353
73.64964,50,134.955353
146.06647,50,134.955353
-71.90126,50,134.955353
13.559044,50,134.955353
69.15556,50,134.955353
23.153389,50,134.955353
-133.32156,50,134.955353
36.470078,50,134.955353
-188.71169,50,134.955353
4.7824564,50,134.955353
94.58935,50,134.955353
-159.36705,50,134.955353
29.677504,50,134.955353
-18.648125,50,134.955353
-41.97451,50,134.955353
-19.138502,50,135.1955
5.255375,50,135.1955
63.247784,50,135.1955
42.099533,50,135.1955
17.655632,50,135.1955
-136.38779,50,135.1955
147.7298,50,135.1955
-59.78912,50,135.1955
-43.855827,50,135.1955
-96.53922,50,135.1955
38.399937,50,135.1955
-87.67226,50,135.1955
-131.72523,50,135.1955
-87.975365,50,135.1955
11.680161,50,135.1955
-112.23629,50,135.1955
55.218025,50,135.438538
-15.07157,50,135.438538
26.492409,50,135.438538
87.14836,50,135.438538
-20.91193,50,135.438538
61.362682,50,135.438538
-159.58945,50,135.438538
9.745771,50,135.438538
104.98058,50,135.438538
-69.92863,50,135.438538
51.428474,50,135.438538
71.68225,50,135.438538
-11.147658,50,135.438538
93.67342,50,135.438538
85.5682,50,135.438538
155.03009,50,135.438538
91.82528,50,135.68374
68.937904,50,135.68374
52.55446,50,135.68374
-1.9145551,50,135.68374
-76.65228,50,135.68374
9.704396,50,135.68374
88.7407,50,135.68374
56.219578,50,135.68374
-71.2587,50,135.68374
124.06432,50,135.68374
13.7815275,50,135.68374
1.0753179,50,135.68374
-174.91199,50,135.68374
28.353151,50,135.68374
1.4792159,50,135.68374
2.1394553,50,135.68374
-34.383263,50,136.098196
44.994934,50,136.098196
-62.818336,50,136.098196
145.37314,50,136.098196
21.951777,50,136.098196
147.76454,50,136.098196
44.135876,50,136.098196
-30.013073,50,136.098196
-24.71814,50,136.098196
36.63433,50,136.098196
-56.00624,50,136.098196
0.1309967,50,136.098196
36.54572,50,136.098196
-33.21151,50,136.098196
71.53886,50,136.098196
-13.556599,50,136.098196
-19.69332,50,136.350956
58.192608,50,136.351957
20.608658,50,136.351957
32.44483,50,136.351957
-12.698549,50,136.351957
84.67435,50,136.351957
42.625298,50,136.351957
0.34309387,50,136.353226
120.22767,50,136.353226
124.31821,50,136.353226
4.1687155,50,136.353226
41.471363,50,136.353226
-28.924328,50,136.353226
-68.983185,50,136.353226
77.75936,50,136.353226
52.862988,50,136.353226
19.60565,50,136.650321
210.51337,50,136.650321
82.333015,50,136.650321
-129.90286,50,136.650321
-75.8958,50,136.651445
66.932495,50,136.651445
-54.36902,50,136.651445
76.284134,50,136.651445
16.972763,50,136.651445
72.341644,50,136.651445
15.379514,50,136.651445
-0.43347266,50,136.651445
21.650078,50,136.651445
2.1591883,50,136.651445
-41.247368,50,136.651445
-207.22324,50,136.651445
37.76151,50,136.913314
52.21194,50,136.913314
83.30499,50,136.913314
10.213604,50,136.913314
41.1509,50,136.913314
0.4077425,50,136.913314
-64.52324,50,136.913314
98.652016,50,136.913314
42.793083,50,136.913314
7.592127,50,136.913314
-4.351265,50,136.913314
-25.248476,50,136.913314
41.45964,50,136.913314
193.42938,50,136.913314
-63.53686,50,136.913314
-32.38142,50,136.913314
58.57173,50,137.159315
-68.193184,50,137.159315
-29.212687,50,137.159315
68.46156,50,137.159315
-80.22201,50,137.159315
55.449524,50,137.159315
139.40804,50,137.159315
-75.170395,50,137.159315
70.39139,50,137.159315
19.229805,50,137.159315
76.568855,50,137.159315
92.79553,50,137.159315
-30.641314,50,137.159315
-231.59348,50,137.159315
33.180305,50,137.159315
71.45753,50,137.159315
63.947365,50,137.403252
99.96185,50,137.403252
-134.09262,50,137.403252
90.24798,50,137.403252
76.956604,50,137.403252
-126.78239,50,137.403252
-258.8492,50,137.403252
107.98293,50,137.403252
72.47586,50,137.403252
-42.213593,50,137.403252
-25.69164,50,137.403252
-162.77826,50,137.403252
-94.54113,50,137.403252
39.504864,50,137.403252
27.156431,50,137.403252
72.21511,50,137.403252
-40.005882,50,137.649053
36.39983,50,137.649053
-8.918856,50,137.649053
-157.90944,50,137.649053
-35.012238,50,137.649053
-59.537014,50,137.649053
-6.718715,50,137.649053
-142.59033,50,137.649053
43.755455,50,137.649053
68.83062,50,137.649053
-50.586506,50,137.649053
29.172243,50,137.649053
-154.0139,50,137.649053
1.0007305,50,137.649053
69.362,50,137.649053
2.4613957,50,137.649053
43.378704,50,138.05152
57.88547,50,138.05152
76.15702,50,138.05152
25.299227,50,138.05152
33.182587,50,138.05152
-40.695126,50,138.05152
48.48017,50,138.05152
-126.19919,50,138.05152
-55.078598,50,138.05152
-183.76697,50,138.05152
-70.67929,50,138.05152
52.42351,50,138.05152
40.411976,50,138.05152
-40.143864,50,138.05152
-142.04163,50,138.05152
117.57735,50,138.05152
76.49876,50,138.30281
1.4835949,50,138.30281
73.40844,50,138.30281
65.003044,50,138.30281
172.31848,50,138.30281
84.90864,50,138.30281
19.104155,50,138.30281
-50.832443,50,138.30281
17.60097,50,138.30281
-25.213789,50,138.30281
-156.72182,50,138.30281
33.48686,50,138.30281
3.2431526,50,138.30281
9.739531,50,138.30281
-75.70156,50,138.30281
128.819,50,138.30281
-2.5145588,50,138.586218
55.474884,50,138.586218
63.6434,50,138.586218
-11.902484,50,138.586218
-34.705326,50,138.586218
63.187504,50,138.586218
163.42352,50,138.586218
46.342453,50,138.586218
65.33715,50,138.586218
9.1987,50,138.586218
61.61057,50,138.586218
28.127504,50,138.586218
-102.42424,50,138.586218
238.82217,50,138.586218
-122.48777,50,138.586218
-13.616882,50,138.586218
228.01184,50,138.843882
138.26407,50,138.843882
21.333921,50,138.843882
46.462418,50,138.843882
-9.632943,50,138.843882
97.16823,50,138.843882
-61.723927,50,138.843882
89.04688,50,138.843882
-8.68864,50,138.843882
15.37471,50,138.843882
-56.523613,50,138.843882
-242.69327,50,138.843882
79.57655,50,138.843882
46.46357,50,138.843882
12.056613,50,138.843882
47.44264,50,138.843882
23.838327,50,139.084312
43.434933,50,139.084312
-83.742485,50,139.084312
-13.381957,50,139.084312
63.142822,50,139.084312
16.622917,50,139.084312
20.376072,50,139.084312
86.46706,50,139.084312
-145.29198,50,139.084312
128.10934,50,139.084312
27.911493,50,139.084312
-4.0503817,50,139.084312
-56.191914,50,139.084312
-137.37451,50,139.084312
-140.41455,50,139.084312
117.93498,50,139.084312
-311.15338,50,139.33082
117.60268,50,139.33082
96.584946,50,139.33082
-55.62377,50,139.33082
106.828354,50,139.33082
27.84639,50,139.33082
79.233086,50,139.33082
-134.06183,50,139.33082
19.470543,50,139.33082
-28.781092,50,139.33082
77.235886,50,139.33082
6.9601736,50,139.33082
2.9743457,50,139.33082
-45.14573,50,139.33082
40.094536,50,139.33082
9.14344,50,139.33082
133.55486,50,139.580469
99.54358,50,139.580469
20.162464,50,139.580469
158.22351,50,139.580469
62.661697,50,139.580469
-16.907879,50,139.580469
38.235596,50,139.580469
19.849308,50,139.580469
-16.46452,50,139.580469
-138.58337,50,139.580469
0.7244067,50,139.580469
48.474575,50,139.580469
34.35178,50,139.580469
-32.41034,50,139.580469
33.132595,50,139.580469
47.25172,50,139.580469
-166.97633,50,140.009153
76.81375,50,140.009153
16.740822,50,140.009153
219.97945,50,140.009153
147.07266,50,140.009153
36.79933,50,140.009153
56.646244,50,140.009153
-10.148582,50,140.009153
11.507925,50,140.009153
51.017418,50,140.009153
2.361351,50,140.009153
-13.989213,50,140.009153
52.70784,50,140.009153
-237.65533,50,140.009153
43.818817,50,140.009153
-361.28262,50,140.009153
11.302307,50,140.264147
63.989796,50,140.264147
-65.40114,50,140.264147
96.42226,50,140.264147
-67.32591,50,140.264147
58.583805,50,140.265156
-11.830378,50,140.265156
41.56878,50,140.265156
-63.815598,50,140.265156
37.981674,50,140.265156
-15.76144,50,140.265156
24.630087,50,140.265156
-3.194532,50,140.265156
-155.37357,50,140.265156
22.065386,50,140.265156
-95.471725,50,140.265156
-8.955016,50,140.600234
35.821526,50,140.600234
-134.6711,50,140.600234
-68.06036,50,140.600234
123.963135,50,140.600234
11.186012,50,140.600234
206.89679,50,140.600234
-16.62664,50,140.600234
17.372643,50,140.600234
15.545768,50,140.600234
-90.069954,50,140.600234
-40.598904,50,140.600234
-152.16615,50,140.600234
6.768441,50,140.600234
53.0455,50,140.600234
128.2904,50,140.600234
38.222527,50,140.889706
-6.944519,50,140.889706
54.797916,50,140.889706
157.5642,50,140.889706
77.41636,50,140.889706
65.90619,50,140.889706
-5.885507,50,140.889706
-31.498667,50,140.889706
-395.4257,50,140.889706
13.609713,50,140.889706
-6.7256155,50,140.889706
82.871185,50,140.889706
16.535175,50,140.889706
23.955664,50,140.889706
51.92325,50,140.889706
-271.1894,50,140.889706
12.780567,50,141.146525
72.67217,50,141.146525
-271.16205,50,141.146525
10.895782,50,141.146525
33.139576,50,141.146525
60.4153,50,141.146525
-62.929188,50,141.146525
96.59874,50,141.146525
-12.848318,50,141.146525
80.599976,50,141.146525
-14.687227,50,141.146525
-50.338505,50,141.146525
77.57365,50,141.146525
-66.6077,50,141.146525
34.077045,50,141.146525
-45.39521,50,141.146525
44.89571,50,141.396505
119.879486,50,141.396505
-27.374,50,141.396505
124.36102,50,141.396505
35.102062,50,141.396505
67.09534,50,141.396505
27.21026,50,141.396505
126.34755,50,141.396505
-102.462234,50,141.396505
-21.810898,50,141.396505
13.551254,50,141.396505
-393.26416,50,141.396505
-31.899395,50,141.396505
89.7066,50,141.396505
45.193607,50,141.396505
-75.44037,50,141.396505
-165.35886,50,141.633914
-259.98477,50,141.634913
24.814594,50,141.634913
-41.663055,50,141.634913
-9.6585455,50,141.634913
66.97073,50,141.634913
16.199778,50,141.634913
48.49508,50,141.634913
76.426025,50,141.634913
-78.4256,50,141.634913
50.12196,50,141.634913
145.93953,50,141.634913
100.674355,50,141.634913
92.54766,50,141.634913
-148.44151,50,141.634913
0.42367196,50,141.634913
-48.968674,50,142.03987
-47.88491,50,142.03987
26.414825,50,142.03987
117.182045,50,142.03987
45.60996,50,142.03987
-22.369884,50,142.03987
29.715794,50,142.03987
-45.099556,50,142.03987
-10.41534,50,142.03987
-27.592112,50,142.03987
9.5420885,50,142.03987
83.843414,50,142.03987
43.987694,50,142.03987
-20.766222,50,142.03987
6.647412,50,142.03987
14.621424,50,142.03987
32.505463,50,142.281206
88.47486,50,142.281206
40.45671,50,142.281206
43.177742,50,142.281206
0.8663311,50,142.281206
-15.54908,50,142.281206
-35.904716,50,142.281206
30.88746,50,142.281206
41.247284,50,142.281206
7.6029587,50,142.281206
76.762245,50,142.281206
54.717773,50,142.281206
-16.12143,50,142.281206
23.021305,50,142.281206
-163.49776,50,142.281206
23.646797,50,142.281206
-73.62735,50,142.594218
-92.92278,50,142.594218
29.363125,50,142.594218
-5.0868006,50,142.594218
